policy,office_days,remote_days,replication,seed,flexibility,collaboration,functional_form,simulation_days,n_employees,initial_engagement,final_engagement,relative_improvement,initial_engagement_assumption
P4,2,3,6,47,0.8465449782232979,0.7059644256269408,nonlinear,365,100,0.7,0.7960251480885346,13.717878298362098,0.7
P4,2,3,7,48,0.8465449782232979,0.7059644256269408,nonlinear,365,100,0.7,0.7936620534569361,13.380293350990877,0.7
P4,2,3,8,49,0.8465449782232979,0.7059644256269408,nonlinear,365,100,0.7,0.7955183762701685,13.645482324309796,0.7
P4,2,3,9,50,0.8465449782232979,0.7059644256269408,nonlinear,365,100,0.7,0.791630867680184,13.090123954312006,0.7
P4,2,3,10,51,0.8465449782232979,0.7059644256269408,nonlinear,365,100,0.7,0.7932072595832353,13.315322797605056,0.7
P4,2,3,11,52,0.8465449782232979,0.7059644256269408,nonlinear,365,100,0.7,0.7964040483808361,13.772006911548024,0.7
P4,2,3,12,53,0.8465449782232979,0.7059644256269408,nonlinear,365,100,0.7,0.7961672263170885,13.738175188155502,0.7
P4,2,3,13,54,0.8465449782232979,0.7059644256269408,nonlinear,365,100,0.7,0.7960096590671473,13.715665581021044,0.7
P4,2,3,14,55,0.8465449782232979,0.7059644256269408,nonlinear,365,100,0.7,0.7948060641869529,13.54372345527899,0.7
P4,2,3,15,56,0.8465449782232979,0.7059644256269408,nonlinear,365,100,0.7,0.7966883602917425,13.812622898820365,0.7
P4,2,3,16,57,0.8465449782232979,0.7059644256269408,nonlinear,365,100,0.7,0.7934766466445844,13.353806663512064,0.7
P4,2,3,17,58,0.8465449782232979,0.7059644256269408,nonlinear,365,100,0.7,0.7962707682576534,13.752966893950495,0.7
P4,2,3,18,59,0.8465449782232979,0.7059644256269408,nonlinear,365,100,0.7,0.7949619387927931,13.565991256113305,0.7
P4,2,3,19,60,0.8465449782232979,0.7059644256269408,nonlinear,365,100,0.7,0.7942908297514911,13.47011853592731,0.7
P4,2,3,20,61,0.8465449782232979,0.7059644256269408,nonlinear,365,100,0.7,0.791406161335973,13.058023047996144,0.7
P4,2,3,21,62,0.8465449782232979,0.7059644256269408,nonlinear,365,100,0.7,0.8004988734463181,14.356981920902593,0.7
P4,2,3,22,63,0.8465449782232979,0.7059644256269408,nonlinear,365,100,0.7,0.7929556200997635,13.279374299966221,0.7
P4,2,3,23,64,0.8465449782232979,0.7059644256269408,nonlinear,365,100,0.7,0.7906321303843031,12.947447197757597,0.7
P4,2,3,24,65,0.8465449782232979,0.7059644256269408,nonlinear,365,100,0.7,0.7967340019238264,13.819143131975203,0.7
P4,2,3,25,66,0.8465449782232979,0.7059644256269408,nonlinear,365,100,0.7,0.7951982748209563,13.599753545850904,0.7
P4,2,3,26,67,0.8465449782232979,0.7059644256269408,nonlinear,365,100,0.7,0.7972626406833847,13.894662954769252,0.7
P4,2,3,27,68,0.8465449782232979,0.7059644256269408,nonlinear,365,100,0.7,0.7994695773686351,14.209939624090737,0.7
P4,2,3,28,69,0.8465449782232979,0.7059644256269408,nonlinear,365,100,0.7,0.7995881481111964,14.226878301599491,0.7
P4,2,3,29,70,0.8465449782232979,0.7059644256269408,nonlinear,365,100,0.7,0.7972542198845597,13.893459983508535,0.7
P4,2,3,30,71,0.8465449782232979,0.7059644256269408,nonlinear,365,100,0.7,0.792421325552719,13.2030465075313,0.7
P5,1,4,1,42,0.9384166061432972,0.5577708763999663,nonlinear,365,100,0.7,0.7680275739609391,9.718224851562738,0.7
P5,1,4,2,43,0.9384166061432972,0.5577708763999663,nonlinear,365,100,0.7,0.7661640694379693,9.45200991970991,0.7
P5,1,4,3,44,0.9384166061432972,0.5577708763999663,nonlinear,365,100,0.7,0.7697197177230303,9.959959674718617,0.7
P5,1,4,4,45,0.9384166061432972,0.5577708763999663,nonlinear,365,100,0.7,0.7681212096118549,9.731601373122139,0.7
P5,1,4,5,46,0.9384166061432972,0.5577708763999663,nonlinear,365,100,0.7,0.7712694896160717,10.181355659438816,0.7
P5,1,4,6,47,0.9384166061432972,0.5577708763999663,nonlinear,365,100,0.7,0.7704211251658825,10.060160737983214,0.7
P5,1,4,7,48,0.9384166061432972,0.5577708763999663,nonlinear,365,100,0.7,0.7679440065621036,9.706286651729092,0.7
P5,1,4,8,49,0.9384166061432972,0.5577708763999663,nonlinear,365,100,0.7,0.7695059906057801,9.92942722939716,0.7
P5,1,4,9,50,0.9384166061432972,0.5577708763999663,nonlinear,365,100,0.7,0.7655019454391312,9.35742077701875,0.7
P5,1,4,10,51,0.9384166061432972,0.5577708763999663,nonlinear,365,100,0.7,0.7669090201885731,9.55843145551045,0.7
P5,1,4,11,52,0.9384166061432972,0.5577708763999663,nonlinear,365,100,0.7,0.7705535785437071,10.07908264910102,0.7
P5,1,4,12,53,0.9384166061432972,0.5577708763999663,nonlinear,365,100,0.7,0.7708028211127492,10.114688730392754,0.7
P5,1,4,13,54,0.9384166061432972,0.5577708763999663,nonlinear,365,100,0.7,0.7704236518701426,10.060521695734666,0.7
P5,1,4,14,55,0.9384166061432972,0.5577708763999663,nonlinear,365,100,0.7,0.7688813286834595,9.84018981192279,0.7
P5,1,4,15,56,0.9384166061432972,0.5577708763999663,nonlinear,365,100,0.7,0.770667279149674,10.095325592810584,0.7
P5,1,4,16,57,0.9384166061432972,0.5577708763999663,nonlinear,365,100,0.7,0.7683216041447359,9.760229163533712,0.7
P5,1,4,17,58,0.9384166061432972,0.5577708763999663,nonlinear,365,100,0.7,0.7698793228289031,9.982760404129028,0.7
P5,1,4,18,59,0.9384166061432972,0.5577708763999663,nonlinear,365,100,0.7,0.7696518326890904,9.950261812727211,0.7
P5,1,4,19,60,0.9384166061432972,0.5577708763999663,nonlinear,365,100,0.7,0.7686097222599517,9.801388894278825,0.7
P5,1,4,20,61,0.9384166061432972,0.5577708763999663,nonlinear,365,100,0.7,0.7661155038539647,9.445071979137815,0.7
P5,1,4,21,62,0.9384166061432972,0.5577708763999663,nonlinear,365,100,0.7,0.7759173548354029,10.845336405057566,0.7
P5,1,4,22,63,0.9384166061432972,0.5577708763999663,nonlinear,365,100,0.7,0.7678915316465507,9.69879023522153,0.7
P5,1,4,23,64,0.9384166061432972,0.5577708763999663,nonlinear,365,100,0.7,0.7641946539176506,9.170664845378667,0.7
P5,1,4,24,65,0.9384166061432972,0.5577708763999663,nonlinear,365,100,0.7,0.7702817704625131,10.040252923216167,0.7
P5,1,4,25,66,0.9384166061432972,0.5577708763999663,nonlinear,365,100,0.7,0.7703205920402901,10.045798862898597,0.7
P5,1,4,26,67,0.9384166061432972,0.5577708763999663,nonlinear,365,100,0.7,0.771730359094983,10.247194156426149,0.7
P5,1,4,27,68,0.9384166061432972,0.5577708763999663,nonlinear,365,100,0.7,0.7733721784208905,10.48173977441293,0.7
P5,1,4,28,69,0.9384166061432972,0.5577708763999663,nonlinear,365,100,0.7,0.7736230846755743,10.517583525082047,0.7
P5,1,4,29,70,0.9384166061432972,0.5577708763999663,nonlinear,365,100,0.7,0.7724329917708908,10.3475702529844,0.7
P5,1,4,30,71,0.9384166061432972,0.5577708763999663,nonlinear,365,100,0.7,0.7661837025489259,9.45481464984656,0.7
P6,0,5,1,42,1.0,0.2,nonlinear,365,100,0.7,0.6949803679424064,-0.7170902939419419,0.7
P6,0,5,2,43,1.0,0.2,nonlinear,365,100,0.7,0.6907184047906256,-1.3259421727677612,0.7
P6,0,5,3,44,1.0,0.2,nonlinear,365,100,0.7,0.6965889696403226,-0.48729005138248294,0.7
P6,0,5,4,45,1.0,0.2,nonlinear,365,100,0.7,0.6930833692635395,-0.9880901052086326,0.7
P6,0,5,5,46,1.0,0.2,nonlinear,365,100,0.7,0.6982721307202012,-0.2468384685426761,0.7
P6,0,5,6,47,1.0,0.2,nonlinear,365,100,0.7,0.6963383810481153,-0.5230884216978086,0.7
P6,0,5,7,48,1.0,0.2,nonlinear,365,100,0.7,0.6936823138378091,-0.9025265945986944,0.7
P6,0,5,8,49,1.0,0.2,nonlinear,365,100,0.7,0.6946912980523859,-0.7583859925162878,0.7
P6,0,5,9,50,1.0,0.2,nonlinear,365,100,0.7,0.6903685113477286,-1.3759269503244815,0.7
P6,0,5,10,51,1.0,0.2,nonlinear,365,100,0.7,0.690828610485157,-1.3101985021204252,0.7
P6,0,5,11,52,1.0,0.2,nonlinear,365,100,0.7,0.6959228438467459,-0.5824508790363003,0.7
P6,0,5,12,53,1.0,0.2,nonlinear,365,100,0.7,0.6973081492672472,-0.38455010467897127,0.7
P6,0,5,13,54,1.0,0.2,nonlinear,365,100,0.7,0.6964136579567219,-0.5123345776111446,0.7
P6,0,5,14,55,1.0,0.2,nonlinear,365,100,0.7,0.6940574951014731,-0.8489292712181256,0.7
P6,0,5,15,56,1.0,0.2,nonlinear,365,100,0.7,0.6957777851757503,-0.6031735463213815,0.7
P6,0,5,16,57,1.0,0.2,nonlinear,365,100,0.7,0.6953532198817352,-0.6638257311806863,0.7
P6,0,5,17,58,1.0,0.2,nonlinear,365,100,0.7,0.6941239401107441,-0.8394371270365544,0.7
P6,0,5,18,59,1.0,0.2,nonlinear,365,100,0.7,0.6963046341390534,-0.5279094087066489,0.7
P6,0,5,19,60,1.0,0.2,nonlinear,365,100,0.7,0.6945453801228343,-0.7792314110236668,0.7
P6,0,5,20,61,1.0,0.2,nonlinear,365,100,0.7,0.6928100816265457,-1.0271311962077552,0.7
P6,0,5,21,62,1.0,0.2,nonlinear,365,100,0.7,0.704350516430633,0.6215023472332858,0.7
P6,0,5,22,63,1.0,0.2,nonlinear,365,100,0.7,0.6951606931461295,-0.6913295505529232,0.7
P6,0,5,23,64,1.0,0.2,nonlinear,365,100,0.7,0.6882516162482408,-1.67834053596559,0.7
P6,0,5,24,65,1.0,0.2,nonlinear,365,100,0.7,0.6940605753076635,-0.8484892417623482,0.7
P6,0,5,25,66,1.0,0.2,nonlinear,365,100,0.7,0.6978325058956251,-0.30964201491069854,0.7
P6,0,5,26,67,1.0,0.2,nonlinear,365,100,0.7,0.697952782656524,-0.2924596204965578,0.7
P6,0,5,27,68,1.0,0.2,nonlinear,365,100,0.7,0.6981178354926307,-0.26888064390988886,0.7
P6,0,5,28,69,1.0,0.2,nonlinear,365,100,0.7,0.698908137330244,-0.15598038139370235,0.7
P6,0,5,29,70,1.0,0.2,nonlinear,365,100,0.7,0.7002185502302793,0.03122146146848439,0.7
P6,0,5,30,71,1.0,0.2,nonlinear,365,100,0.7,0.6907652954355059,-1.3192435092134351,0.7
